gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,epspx,ni,seq,costat,prch_c
031587,01/31/2014,2013,INDL,C,D,STD,USD,2771.9000,2.7400,596.7000,1170.7000,A,60.1900
031587,01/31/2015,2014,INDL,C,D,STD,USD,3567.0000,2.9100,599.2000,1785.0000,A,71.5300
031587,01/31/2016,2015,INDL,C,D,STD,USD,15901.2000,1.2700,282.4000,4406.9000,A,84.2200
031587,01/31/2017,2016,INDL,C,D,STD,USD,15701.6000,3.8000,896.2000,5389.5000,A,99.9300
031587,01/31/2018,2017,INDL,C,D,STD,USD,16332.8000,7.2400,1714.3000,7182.3000,A,110.8550
031587,01/31/2019,2018,INDL,C,D,STD,USD,13501.2000,-6.6900,-1590.8000,5642.9000,A,116.6500
031587,01/31/2020,2019,INDL,C,D,STD,USD,19574.6000,3.4900,827.0000,6254.8000,A,119.7100
031673,09/30/2010,2010,INDL,C,D,STD,USD,14434.8430,2.2600,636.7480,2954.2970,A,34.7200
031673,09/30/2011,2011,INDL,C,D,STD,USD,14982.6710,2.5900,706.6240,2866.8580,A,43.4700
031673,09/30/2012,2012,INDL,C,D,STD,USD,15444.1260,2.8000,718.9860,2456.7120,A,44.0200
031673,09/30/2013,2013,INDL,C,D,STD,USD,18918.6380,2.1400,433.7070,2319.7450,A,71.3800
031673,09/30/2014,2014,INDL,C,D,STD,USD,21532.1830,1.2500,276.4840,1956.8990,A,92.8400
031673,09/30/2015,2015,INDL,C,D,STD,USD,27736.1570,-0.6200,-134.8870,633.5200,A,120.6800
031673,09/30/2016,2016,INDL,C,D,STD,USD,33656.2000,6.7300,1427.9290,2129.4040,A,103.4000
031673,09/30/2017,2017,INDL,C,D,STD,USD,35316.4700,1.6700,364.4840,2064.4610,A,97.8500
031673,09/30/2018,2018,INDL,C,D,STD,USD,37669.8380,7.6100,1658.4050,2932.8240,A,106.2700
031673,09/30/2019,2019,INDL,C,D,STD,USD,39171.9800,4.0700,855.3650,2878.9170,A,94.7500
031673,09/30/2020,2020,INDL,C,D,STD,USD,44274.8300,-16.6500,-3408.7160,-1018.9240,A,111.2500
031846,05/31/2010,2009,INDL,C,D,STD,USD,5247.4000,2.9200,404.5000,1894.0000,A,41.2100
031846,05/31/2011,2010,INDL,C,D,STD,USD,5466.6000,3.5000,476.3000,1936.2000,A,50.8350
031846,05/31/2012,2011,INDL,C,D,STD,USD,5944.2000,3.6600,475.5000,1842.0000,A,53.8100
031846,05/31/2013,2012,INDL,C,D,STD,USD,6936.9000,3.2000,411.9000,2059.5000,A,57.9300
031846,05/31/2014,2013,INDL,C,D,STD,USD,7100.7000,1.4000,286.2000,2156.9000,A,55.2500
031846,05/31/2015,2014,INDL,C,D,STD,USD,5994.7000,1.5400,709.5000,2333.5000,A,59.5900
031846,05/31/2016,2015,INDL,C,D,STD,USD,4582.6000,2.8200,375.0000,1952.0000,A,75.6000
031846,05/31/2017,2016,INDL,C,D,STD,USD,5504.2000,3.8800,479.1000,2101.7000,A,79.4300
031846,05/31/2018,2017,INDL,C,D,STD,USD,5469.6000,4.8700,596.0000,2194.8000,A,98.3600
031846,05/31/2019,2018,INDL,C,D,STD,USD,5892.8000,5.8200,713.4000,2392.6000,A,124.0000
031846,05/31/2020,2019,INDL,C,D,STD,USD,9946.1000,-0.4000,-52.4000,2331.2000,A,128.4100
031887,06/30/2010,2010,INDL,C,D,STD,USD,1626.3970,2.5200,190.0850,1287.5360,A,35.9000
031887,06/30/2011,2011,INDL,C,D,STD,USD,2068.9220,1.4900,226.9860,1730.7370,A,35.3600
031887,06/30/2012,2012,INDL,C,D,STD,USD,2137.8690,1.7500,254.8500,1607.6270,A,42.9400
031887,06/30/2013,2013,INDL,C,D,STD,USD,2210.7210,2.1500,307.1330,1610.5160,A,57.3400
031887,06/30/2014,2014,INDL,C,D,STD,USD,2360.9620,2.4400,345.2730,1758.2480,A,57.5700
031887,06/30/2015,2015,INDL,C,D,STD,USD,2184.2600,2.5100,352.8860,1587.3070,A,75.3300
031887,06/30/2016,2016,INDL,C,D,STD,USD,3258.9350,2.5100,352.4090,1694.8310,A,70.9000
031887,06/30/2017,2017,INDL,C,D,STD,USD,3468.4870,2.4200,342.2840,1960.2660,A,87.8100
031887,06/30/2018,2018,INDL,C,D,STD,USD,3063.9230,2.2100,315.5880,2058.9800,A,116.6400
031887,06/30/2019,2019,INDL,C,D,STD,USD,4107.6820,2.8300,404.5920,2072.1930,A,157.8600
031887,06/30/2020,2020,INDL,C,D,STD,USD,4587.3760,4.3100,621.6740,2497.0270,A,224.2400
032106,12/31/2014,2014,INDL,C,D,STD,USD,,,,,A,
032106,12/31/2015,2015,INDL,C,D,STD,USD,,,,,A,
032106,12/31/2016,2016,INDL,C,D,STD,USD,,,,,A,
032106,12/31/2017,2017,INDL,C,D,STD,USD,57050.0000,-0.1700,36.0000,14709.0000,A,40.8200
032106,12/31/2018,2018,INDL,C,D,STD,USD,52439.0000,0.4600,195.0000,17465.0000,A,37.7600
032106,12/31/2019,2019,INDL,C,D,STD,USD,53369.0000,0.2300,128.0000,21929.0000,A,28.6500
032106,12/31/2020,2020,INDL,C,D,STD,USD,38007.0000,-14.7300,-9940.0000,12893.0000,A,25.9900
034443,12/31/2015,2015,INDL,C,D,STD,USD,,,,,A,
034443,12/31/2016,2016,INDL,C,D,STD,USD,79511.0000,5.3100,4318.0000,25987.0000,A,
034443,12/31/2017,2017,INDL,C,D,STD,USD,79940.0000,0.6200,466.0000,25823.0000,A,
034443,12/31/2018,2018,INDL,C,D,STD,USD,77378.0000,6.0100,4499.0000,26831.0000,A,
034443,12/31/2019,2019,INDL,C,D,STD,USD,60524.0000,-2.4300,-1359.0000,13541.0000,A,60.5200
034443,12/31/2020,2020,INDL,C,D,STD,USD,61470.0000,1.6400,1225.0000,12435.0000,A,58.1800
034636,06/30/2014,2014,INDL,C,D,STD,USD,,,,,A,
034636,06/30/2015,2015,INDL,C,D,STD,USD,,,,,A,
034636,06/30/2016,2016,INDL,C,D,STD,USD,,,,,A,
034636,06/30/2017,2017,INDL,C,D,STD,USD,10348.0000,2.2100,1372.0000,6093.0000,A,
034636,06/30/2018,2018,INDL,C,D,STD,USD,13121.0000,3.5200,2187.0000,9594.0000,A,
034636,06/30/2019,2019,INDL,C,D,STD,USD,19509.0000,2.5700,1595.0000,9947.0000,A,41.9500
034636,06/30/2020,2020,INDL,C,D,STD,USD,21750.0000,1.6300,999.0000,10094.0000,A,39.7350
035168,12/31/2015,2015,INDL,C,D,STD,USD,,,,,A,
035168,12/31/2016,2016,INDL,C,D,STD,USD,,,,,A,
035168,12/31/2017,2017,INDL,C,D,STD,USD,112964.0000,3.6200,2751.0000,74760.0000,A,
035168,12/31/2018,2018,INDL,C,D,STD,USD,101025.0000,-6.7100,-5029.0000,69857.0000,A,
035168,12/31/2019,2019,INDL,C,D,STD,USD,42397.0000,-0.3800,-959.0000,24309.0000,A,32.7800
035168,12/31/2020,2020,INDL,C,D,STD,USD,42649.0000,0.9800,681.0000,24824.0000,A,40.2300
060900,12/31/2010,2010,INDL,C,D,STD,USD,9632.1530,2.2100,984.7290,-1133.9290,A,24.1600
060900,12/31/2011,2011,INDL,C,D,STD,USD,11470.2310,3.4000,1515.9070,-420.3700,A,32.5650
060900,12/31/2012,2012,INDL,C,D,STD,USD,17379.6080,1.4100,636.6870,36.8670,A,37.9200
060900,12/31/2013,2013,INDL,C,D,STD,USD,20375.6280,1.8700,807.4920,977.0800,A,58.3000
060900,12/31/2014,2014,INDL,C,D,STD,USD,22107.4620,2.0500,944.6930,2013.0090,A,79.5700
060900,12/31/2015,2015,INDL,C,D,STD,USD,22886.7100,1.6100,747.0920,2748.7870,A,80.7500
060900,12/31/2016,2016,INDL,C,D,STD,USD,28091.8470,3.1200,1449.8530,4637.1190,A,60.2450
060900,12/31/2017,2017,INDL,C,D,STD,USD,29773.7660,4.5000,2098.6890,6937.4140,A,66.5000
060900,12/31/2018,2018,INDL,C,D,STD,USD,30587.0120,3.3700,1575.0910,8595.6880,A,50.4900
060900,12/31/2019,2019,INDL,C,D,STD,USD,33230.9350,2.9200,1399.5120,11564.5210,A,44.6550
060900,12/31/2020,2020,INDL,C,D,STD,USD,38239.9470,3.3600,1762.6730,13780.1550,A,42.6200
060979,12/31/2010,2010,INDL,C,D,STD,USD,1803.0810,2.5700,123.0990,899.7710,A,53.4200
060979,12/31/2011,2011,INDL,C,D,STD,USD,2158.9530,3.5400,170.1490,1045.1890,A,72.4300
060979,12/31/2012,2012,INDL,C,D,STD,USD,2351.5420,5.2400,251.7320,1276.8300,A,89.0300
060979,12/31/2013,2013,INDL,C,D,STD,USD,2821.9970,3.0500,292.2350,1585.2590,A,77.6400
060979,12/31/2014,2014,INDL,C,D,STD,USD,3303.8410,3.6600,351.6800,1807.2420,A,92.2000
060979,12/31/2015,2015,INDL,C,D,STD,USD,3300.3350,4.1400,398.6280,1699.6070,A,105.1000
060979,12/31/2016,2016,INDL,C,D,STD,USD,6581.0180,3.3700,304.8870,2205.9770,A,89.1800
060979,12/31/2017,2017,INDL,C,D,STD,USD,6579.9800,2.7400,262.2610,2808.8680,A,93.8100
060979,12/31/2018,2018,INDL,C,D,STD,USD,8649.2340,3.0600,294.9440,2865.1310,A,115.4000
060979,12/31/2019,2019,INDL,C,D,STD,USD,18944.2000,1.9100,326.7000,9956.5000,A,81.7500
060979,12/31/2020,2020,INDL,C,D,STD,USD,18454.5000,2.1800,414.4000,10122.3000,A,81.5000
061388,12/31/2010,2010,INDL,C,D,STD,USD,18407.9710,10.7300,610.7540,6283.5170,A,89.1100
061388,12/31/2011,2011,INDL,C,D,STD,USD,18893.5550,-1.4900,-80.4860,6071.3750,A,94.1400
061388,12/31/2012,2012,INDL,C,D,STD,USD,19777.9070,15.8500,828.9540,6733.4670,A,114.6000
061388,12/31/2013,2013,INDL,C,D,STD,USD,19808.0360,25.6700,1259.3820,6968.2760,A,159.8600
061388,12/31/2014,2014,INDL,C,D,STD,USD,20817.8240,26.1600,1199.1560,7451.1200,A,177.1400
061388,12/31/2015,2015,INDL,C,D,STD,USD,21426.1750,22.2900,977.8690,7608.5850,A,193.9800
061388,12/31/2016,2016,INDL,C,D,STD,USD,21321.5040,23.8500,996.3440,8075.3960,A,219.5100
061388,12/31/2017,2017,INDL,C,D,STD,USD,23591.7920,11.4300,468.9680,8369.2320,A,277.1700
061388,12/31/2018,2018,INDL,C,D,STD,USD,24793.9990,2.5400,103.5520,7903.8040,A,264.8800
061388,12/31/2019,2019,INDL,C,D,STD,USD,27324.0510,24.7700,1009.4610,9132.9250,A,279.9900
061388,12/31/2020,2020,INDL,C,D,STD,USD,32788.3570,12.8100,514.1510,9726.1760,A,294.3100
061420,12/31/2010,2010,INDL,C,D,STD,USD,728.5450,1.1700,57.6380,285.1820,A,26.2100
061420,12/31/2011,2011,INDL,C,D,STD,USD,798.6220,1.4900,71.9930,279.7460,A,31.5700
061420,12/31/2012,2012,INDL,C,D,STD,USD,780.5760,1.7500,81.9720,281.6230,A,43.5000
061420,12/31/2013,2013,INDL,C,D,STD,USD,823.7610,2.1000,97.3300,286.1820,A,58.8700
061420,12/31/2014,2014,INDL,C,D,STD,USD,892.9370,2.5000,110.6920,244.3520,A,64.7100
061420,12/31/2015,2015,INDL,C,D,STD,USD,936.0310,2.9800,128.2750,255.7430,A,84.4300
061420,12/31/2016,2016,INDL,C,D,STD,USD,994.0950,3.5600,148.9550,205.2100,A,107.9800
061420,12/31/2017,2017,INDL,C,D,STD,USD,1101.0620,4.6900,191.6330,223.1460,A,131.8300
061420,12/31/2018,2018,INDL,C,D,STD,USD,1240.8710,5.8200,234.4610,223.5900,A,175.8700
061420,12/31/2019,2019,INDL,C,D,STD,USD,1483.2660,6.5700,261.5750,410.1800,A,228.1900
061420,12/31/2020,2020,INDL,C,D,STD,USD,1739.6700,9.1400,366.7380,639.4700,A,391.4950
061483,12/31/2010,2010,INDL,C,D,STD,USD,8114.4240,4.0000,405.6830,1978.4220,A,74.6100
061483,12/31/2011,2011,INDL,C,D,STD,USD,8892.1720,5.0900,478.0010,2141.0750,A,89.7600
061483,12/31/2012,2012,INDL,C,D,STD,USD,16018.5960,5.5800,536.0170,3763.1370,A,116.5000
061483,12/31/2013,2013,INDL,C,D,STD,USD,17098.8770,2.9500,633.4460,4432.4790,A,65.6650
061483,12/31/2014,2014,INDL,C,D,STD,USD,17942.7150,3.4100,723.1140,5170.5130,A,78.5200
061483,12/31/2015,2015,INDL,C,D,STD,USD,18514.8750,1.2700,269.7320,4870.7800,A,85.1700
061483,12/31/2016,2016,INDL,C,D,STD,USD,18741.2570,4.3600,879.8740,4648.0470,A,78.7700
061483,12/31/2017,2017,INDL,C,D,STD,USD,18948.1930,4.7800,663.6180,4690.0290,A,72.9300
061483,12/31/2018,2018,INDL,C,D,STD,USD,19110.2520,3.6600,159.3940,3703.4420,A,80.7100
061483,12/31/2019,2019,INDL,C,D,STD,USD,17311.3940,4.6100,810.9810,2133.4090,A,75.3000
061483,12/31/2020,2020,INDL,C,D,STD,USD,16988.5160,6.5400,773.6420,1383.5660,A,117.6500
061494,12/31/2010,2010,INDL,C,D,STD,USD,4547.4710,3.6200,325.7890,2411.6250,A,62.6300
061494,12/31/2011,2011,INDL,C,D,STD,USD,4740.1440,4.0800,367.6610,2432.2220,A,74.9800
061494,12/31/2012,2012,INDL,C,D,STD,USD,5333.9970,4.4400,388.0760,2613.5850,A,82.9100
061494,12/31/2013,2013,INDL,C,D,STD,USD,5624.6360,5.0200,431.5540,2785.1970,A,116.0700
061494,12/31/2014,2014,INDL,C,D,STD,USD,6138.8070,5.5300,466.0770,2813.5940,A,139.1500
061494,12/31/2015,2015,INDL,C,D,STD,USD,6504.7400,5.7800,479.0580,2884.2560,A,161.6150
061494,12/31/2016,2016,INDL,C,D,STD,USD,6730.3960,6.2700,506.7780,2793.0660,A,183.0000
061494,12/31/2017,2017,INDL,C,D,STD,USD,7811.2350,2.5900,406.2990,2811.4990,A,93.4950
061494,12/31/2018,2018,INDL,C,D,STD,USD,8500.5270,3.5100,535.8810,2961.3320,A,91.3500
061494,12/31/2019,2019,INDL,C,D,STD,USD,7151.1010,4.7400,694.7340,2998.0440,A,81.6800
061494,12/31/2020,2020,INDL,C,D,STD,USD,7772.5320,2.8300,403.7940,3348.1720,A,73.9900
061567,06/30/2010,2010,INDL,C,D,STD,USD,5335.6000,2.4200,478.3000,1948.4000,A,81.4400
061567,06/30/2011,2011,INDL,C,D,STD,USD,6273.9000,3.5600,700.8000,2629.4000,A,120.7300
061567,06/30/2012,2012,INDL,C,D,STD,USD,6593.0000,2.2000,856.9000,2733.2000,A,65.6000
061567,06/30/2013,2013,INDL,C,D,STD,USD,7145.2000,2.6300,1019.8000,3286.9000,A,75.7700
061567,06/30/2014,2014,INDL,C,D,STD,USD,7868.8000,3.1200,1204.1000,3854.9000,A,77.9800
061567,06/30/2015,2015,INDL,C,D,STD,USD,8239.2000,2.8700,1088.9000,3643.2000,A,91.6800
061567,06/30/2016,2016,INDL,C,D,STD,USD,9223.3000,3.0100,1114.6000,3571.9000,A,97.4800
061567,06/30/2017,2017,INDL,C,D,STD,USD,11568.0000,3.4000,1249.0000,4384.0000,A,130.3600
061567,06/30/2018,2018,INDL,C,D,STD,USD,12567.0000,3.0100,1108.0000,4688.0000,A,158.8000
061567,06/30/2019,2019,INDL,C,D,STD,USD,13156.0000,4.9100,1785.0000,4386.0000,A,208.3300
061567,06/30/2020,2020,INDL,C,D,STD,USD,17781.0000,1.9000,684.0000,3935.0000,A,267.2000
061574,12/31/2010,2010,INDL,C,D,STD,USD,2327.6700,4.1300,381.7630,1068.7970,A,81.0000
061574,12/31/2011,2011,INDL,C,D,STD,USD,2723.2340,4.7700,432.9680,1226.5780,A,100.0000
061574,12/31/2012,2012,INDL,C,D,STD,USD,3168.1500,5.2500,461.4430,1467.3570,A,94.4700
061574,12/31/2013,2013,INDL,C,D,STD,USD,3582.6290,5.2700,450.0030,1763.1730,A,108.8900
061574,12/31/2014,2014,INDL,C,D,STD,USD,3877.9340,5.1200,431.6200,1894.6660,A,117.7100
061574,12/31/2015,2015,INDL,C,D,STD,USD,4268.6770,5.7000,469.0530,2058.8510,A,137.3900
061574,12/31/2016,2016,INDL,C,D,STD,USD,4662.0590,6.4600,521.5030,2301.9490,A,162.5300
061574,12/31/2017,2017,INDL,C,D,STD,USD,5324.3540,0.2500,20.3110,2233.7880,A,201.9500
061574,12/31/2018,2018,INDL,C,D,STD,USD,3727.4260,7.7100,593.7940,1567.2580,A,220.2000
061574,12/31/2019,2019,INDL,C,D,STD,USD,2557.0550,8.7600,592.1980,-216.2810,A,255.2100
061574,12/31/2020,2020,INDL,C,D,STD,USD,2839.9200,8.4000,521.5710,232.1440,A,252.6700
061591,04/30/2010,2009,INDL,C,D,STD,USD,6494.4000,1.1800,400.4000,2530.5000,A,34.9900
061591,04/30/2011,2010,INDL,C,D,STD,USD,8498.8000,1.8700,673.1000,3844.8000,A,57.9600
061591,04/30/2012,2011,INDL,C,D,STD,USD,9532.3000,1.6600,605.4000,4356.2000,A,61.0200
061591,04/30/2013,2012,INDL,C,D,STD,USD,11242.4000,1.4000,505.3000,4717.5000,A,46.8000
061591,04/30/2014,2013,INDL,C,D,STD,USD,9219.2000,1.8700,637.5000,3786.5000,A,44.6500
061591,04/30/2015,2014,INDL,C,D,STD,USD,9401.2000,1.7700,559.9000,3414.1000,A,45.9600
061591,04/30/2016,2015,INDL,C,D,STD,USD,10037.0000,0.7800,229.0000,2881.0000,A,41.7890
061591,04/30/2017,2016,INDL,C,D,STD,USD,9493.0000,1.8500,509.0000,2780.0000,A,39.0000
061591,04/30/2018,2017,INDL,C,D,STD,USD,9865.0000,0.2800,76.0000,2067.0000,A,58.9900
061591,04/30/2019,2018,INDL,C,D,STD,USD,8741.0000,4.6000,1169.0000,1090.0000,A,88.0800
061591,04/30/2020,2019,INDL,C,D,STD,USD,7522.0000,3.5600,819.0000,242.0000,A,78.3500
061676,12/31/2010,2010,INDL,C,D,STD,USD,3703.6000,1.4900,277.0650,2552.9910,A,71.9300
061676,12/31/2011,2011,INDL,C,D,STD,USD,4099.5410,1.9000,356.3220,2730.4900,A,88.4895
061676,12/31/2012,2012,INDL,C,D,STD,USD,4796.4020,1.8900,352.5470,3121.7770,A,87.9900
061676,12/31/2013,2013,INDL,C,D,STD,USD,5212.2490,1.8200,339.5230,3319.8070,A,77.1600
061676,12/31/2014,2014,INDL,C,D,STD,USD,5512.0070,1.4800,251.7230,2173.6450,A,72.8900
061676,12/31/2015,2015,INDL,C,D,STD,USD,5481.4380,2.0100,319.3610,1973.4460,A,84.1700
061676,12/31/2016,2016,INDL,C,D,STD,USD,6390.2270,3.4600,536.1120,2688.2220,A,92.4000
061676,12/31/2017,2017,INDL,C,D,STD,USD,5820.1760,0.1500,-20.7190,992.4610,A,95.9000
061676,12/31/2018,2018,INDL,C,D,STD,USD,5136.0490,4.2300,575.6670,559.6290,A,116.8150
061676,12/31/2019,2019,INDL,C,D,STD,USD,4388.9260,5.2100,681.8130,837.6560,A,114.7300
061676,12/31/2020,2020,INDL,C,D,STD,USD,4890.3470,4.0800,504.4460,112.1430,A,173.5600
061739,12/31/2010,2010,INDL,C,D,STD,USD,318346.0000,2.7000,1680.0000,20311.0000,A,30.4600
061739,12/31/2011,2011,INDL,C,D,STD,USD,304064.0000,1.2000,662.0000,22910.0000,A,31.0800
061739,12/31/2012,2012,INDL,C,D,STD,USD,298513.0000,-0.1700,-38.0000,22447.0000,A,23.2900
061739,12/31/2013,2013,INDL,C,D,STD,USD,277884.0000,0.6700,176.0000,18905.0000,A,36.7600
061739,12/31/2014,2014,INDL,C,D,STD,USD,245013.0000,3.0500,798.0000,18720.0000,A,42.4700
061739,12/31/2015,2015,INDL,C,D,STD,USD,228348.0000,4.0300,1682.0000,17642.0000,A,50.9500
061739,12/31/2016,2016,INDL,C,D,STD,USD,223432.0000,2.3100,896.0000,16903.0000,A,48.8200
061739,12/31/2017,2017,INDL,C,D,STD,USD,225260.0000,-0.7200,-3131.0000,13494.0000,A,58.6100
061739,12/31/2018,2018,INDL,C,D,STD,USD,62307.0000,4.1300,1807.0000,13101.0000,A,59.2000
061739,12/31/2019,2019,INDL,C,D,STD,USD,70817.0000,5.7200,2085.0000,16270.0000,A,62.7500
061739,12/31/2020,2020,INDL,C,D,STD,USD,74111.0000,4.7900,1737.0000,18556.0000,A,61.3200
062374,12/31/2010,2010,INDL,C,D,STD,USD,6395.7990,-0.2700,-53.9000,1955.8450,A,28.4900
062374,12/31/2011,2011,INDL,C,D,STD,USD,6041.2580,1.2400,395.5380,1245.6880,A,35.7900
062374,12/31/2012,2012,INDL,C,D,STD,USD,6358.3390,1.0400,171.7080,1149.9710,A,37.7000
062374,12/31/2013,2013,INDL,C,D,STD,USD,6653.0050,0.5100,97.2620,1047.3380,A,39.7100
062374,12/31/2014,2014,INDL,C,D,STD,USD,6570.3420,1.6700,326.1190,856.3550,A,40.4100
062374,12/31/2015,2015,INDL,C,D,STD,USD,6350.5870,0.5800,123.2410,508.8410,A,41.5300
062374,12/31/2016,2016,INDL,C,D,STD,USD,9486.8000,0.4100,104.8240,1936.5470,A,41.5000
062374,12/31/2017,2017,INDL,C,D,STD,USD,10972.4020,0.7100,183.8210,2297.4380,A,41.5300
062374,12/31/2018,2018,INDL,C,D,STD,USD,11852.2470,1.3100,363.3510,1884.1800,A,37.9400
062374,12/31/2019,2019,INDL,C,D,STD,USD,13816.8160,0.9300,267.3770,1463.9620,A,37.3200
062374,12/31/2020,2020,INDL,C,D,STD,USD,14149.2670,1.1900,342.6930,1136.7290,A,34.4900
062689,12/31/2010,2010,INDL,C,D,STD,USD,105181.0000,6.6900,3216.0000,25475.0000,A,57.5500
062689,12/31/2011,2011,INDL,C,D,STD,USD,104602.0000,3.4000,1426.0000,24477.0000,A,64.1700
062689,12/31/2012,2012,INDL,C,D,STD,USD,104938.0000,6.3500,2473.0000,25405.0000,A,74.7000
062689,12/31/2013,2013,INDL,C,D,STD,USD,103812.0000,9.8400,3673.0000,24796.0000,A,91.6800
062689,12/31/2014,2014,INDL,C,D,STD,USD,103078.0000,10.8200,3692.0000,24836.0000,A,107.9400
062689,12/31/2015,2015,INDL,C,D,STD,USD,100184.0000,10.9900,3439.0000,23598.0000,A,116.4800
062689,12/31/2016,2016,INDL,C,D,STD,USD,100245.0000,10.3900,3014.0000,23221.0000,A,123.0900
062689,12/31/2017,2017,INDL,C,D,STD,USD,103483.0000,7.3900,2056.0000,23731.0000,A,137.9500
062689,12/31/2018,2018,INDL,C,D,STD,USD,104233.0000,9.3700,2523.0000,22894.0000,A,150.5500
062689,12/31/2019,2019,INDL,C,D,STD,USD,110122.0000,10.0100,2622.0000,25943.0000,A,155.0900
062689,12/31/2020,2020,INDL,C,D,STD,USD,116764.0000,10.5600,2697.0000,29201.0000,A,141.8650
063080,12/31/2010,2010,INDL,C,D,STD,USD,2126.8760,1.6900,153.1320,1529.9290,A,53.6400
063080,12/31/2011,2011,INDL,C,D,STD,USD,2448.4700,1.9600,180.6750,1754.4730,A,62.3000
063080,12/31/2012,2012,INDL,C,D,STD,USD,2607.4170,2.2000,203.4830,1940.2910,A,74.3700
063080,12/31/2013,2013,INDL,C,D,STD,USD,2722.3820,2.6500,245.3270,2136.2460,A,89.7100
063080,12/31/2014,2014,INDL,C,D,STD,USD,2774.1030,2.7700,254.6900,2217.5010,A,87.1500
063080,12/31/2015,2015,INDL,C,D,STD,USD,2729.9040,2.8200,252.5210,2194.4270,A,98.3900
063080,12/31/2016,2016,INDL,C,D,STD,USD,2800.5260,3.0500,265.6360,2208.4050,A,98.9900
063080,12/31/2017,2017,INDL,C,D,STD,USD,2941.6230,3.0500,259.2510,2245.8310,A,155.1400
063080,12/31/2018,2018,INDL,C,D,STD,USD,3265.9640,4.9900,419.3750,2649.5470,A,190.4500
063080,12/31/2019,2019,INDL,C,D,STD,USD,4838.8870,5.3600,451.2950,3453.3790,A,260.1000
063080,12/31/2020,2020,INDL,C,D,STD,USD,5940.5900,5.0500,433.8870,4097.8720,A,369.8200
063892,12/31/2010,2010,INDL,C,D,STD,USD,23050.0000,3.9900,1667.0000,15748.0000,A,67.7200
063892,12/31/2011,2011,INDL,C,D,STD,USD,25515.0000,4.7300,1994.0000,17619.0000,A,86.7100
063892,12/31/2012,2012,INDL,C,D,STD,USD,31484.0000,5.8600,2491.0000,20239.0000,A,89.9500
063892,12/31/2013,2013,INDL,C,D,STD,USD,34812.0000,5.4600,2327.0000,22230.0000,A,84.7050
063892,12/31/2014,2014,INDL,C,D,STD,USD,33562.0000,5.7300,2502.0000,20692.0000,A,86.5500
063892,12/31/2015,2015,INDL,C,D,STD,USD,26725.0000,-1.9900,-769.0000,16383.0000,A,66.0200
063892,12/31/2016,2016,INDL,C,D,STD,USD,21140.0000,-6.4100,-2412.0000,13940.0000,A,43.6300
063892,12/31/2017,2017,INDL,C,D,STD,USD,20206.0000,-0.6300,-237.0000,14094.0000,A,41.8950
063892,12/31/2018,2018,INDL,C,D,STD,USD,19796.0000,-0.0800,-31.0000,13819.0000,A,49.0800
063892,12/31/2019,2019,INDL,C,D,STD,USD,13149.0000,-15.9600,-6095.0000,7778.0000,A,32.6300
063892,12/31/2020,2020,INDL,C,D,STD,USD,9929.0000,-6.6200,-2542.0000,5210.0000,A,25.8100
064166,12/31/2010,2010,INDL,C,D,STD,USD,8527.6300,4.0900,720.8940,4033.4800,A,61.7200
064166,12/31/2011,2011,INDL,C,D,STD,USD,9313.3790,2.9600,470.5670,3692.8720,A,61.2100
064166,12/31/2012,2012,INDL,C,D,STD,USD,9283.8630,3.9600,555.7210,4163.0470,A,64.8700
064166,12/31/2013,2013,INDL,C,D,STD,USD,8948.0000,5.3500,849.0000,3948.0000,A,64.1000
064166,12/31/2014,2014,INDL,C,D,STD,USD,9877.0000,3.8000,556.0000,4301.0000,A,68.5100
064166,12/31/2015,2015,INDL,C,D,STD,USD,9962.0000,4.9200,709.0000,4684.0000,A,89.0000
064166,12/31/2016,2016,INDL,C,D,STD,USD,10100.0000,4.5800,645.0000,4628.0000,A,93.5720
064166,12/31/2017,2017,INDL,C,D,STD,USD,10503.0000,5.6300,772.0000,4921.0000,A,112.9650
064166,12/31/2018,2018,INDL,C,D,STD,USD,11003.0000,5.3900,736.0000,5216.0000,A,116.4900
064166,12/31/2019,2019,INDL,C,D,STD,USD,12843.0000,6.2100,858.0000,5641.0000,A,108.9500
064166,12/31/2020,2020,INDL,C,D,STD,USD,14026.0000,10.6200,1431.0000,6759.0000,A,131.8100
064410,02/28/2010,2009,INDL,C,D,STD,USD,2556.1910,1.2700,281.6680,1933.5820,A,24.7500
064410,02/28/2011,2010,INDL,C,D,STD,USD,6839.9090,1.7000,380.8780,2291.6300,A,36.0000
064410,02/29/2012,2011,INDL,C,D,STD,USD,8331.5430,1.8300,413.7950,2673.1120,A,37.0200
064410,02/28/2013,2012,INDL,C,D,STD,USD,9888.6020,1.9000,434.2840,3019.1670,A,38.2400
064410,02/28/2014,2013,INDL,C,D,STD,USD,11707.1570,2.2000,492.5860,3316.9970,A,53.0800
064410,02/28/2015,2014,INDL,C,D,STD,USD,13198.2010,2.7700,597.3580,3156.7850,A,68.7100
064410,02/29/2016,2015,INDL,C,D,STD,USD,14481.5760,3.0700,623.4280,2904.7860,A,75.4000
064410,02/28/2017,2016,INDL,C,D,STD,USD,16279.3560,3.2900,626.9700,3108.5800,A,66.6400
064410,02/28/2018,2017,INDL,C,D,STD,USD,17486.2720,3.6400,664.1120,3316.8490,A,77.6400
